"callee_name","callee_file","caller_name","caller_file","caller_start_line","caller_end_line"
"ucl_object_pop_keyl","src/ucl_util.c","ucl_object_pop_key","src/ucl_util.c",2528,2531
"ucl_object_delete_key","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_delete_keyl","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_delete_keyl","src/ucl_util.c","ucl_comments_move","src/ucl_util.c",3936,3959
"ucl_object_delete_keyl","src/ucl_util.c","ucl_object_delete_key","src/ucl_util.c",2503,2506
"ucl_object_merge","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_merge","src/ucl_util.c","ucl_object_merge","src/ucl_util.c",2551,2653
"ucl_object_replace_key","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_insert_key","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_insert_key","src/ucl_util.c","main","tests/test_msgpack.c",102,200
"ucl_object_insert_key","src/ucl_util.c","ucl_inherit_handler","src/ucl_util.c",1928,1975
"ucl_object_insert_key","src/ucl_util.c","ucl_load_handler","src/ucl_util.c",1768,1926
"ucl_object_insert_key","src/ucl_util.c","ucl_attach_comment","src/ucl_parser.c",118,130
"ucl_object_insert_key","src/ucl_util.c","ucl_schema_resolve_ref","src/ucl_schema.c",741,880
"ucl_object_insert_key","src/ucl_util.c","ucl_comments_add","src/ucl_util.c",3961,3968
"ucl_object_insert_key","src/ucl_util.c","ucl_comments_move","src/ucl_util.c",3936,3959
"ucl_object_insert_key","src/ucl_util.c","ucl_object_copy_internal","src/ucl_util.c",3617,3689
"ucl_object_insert_key","src/ucl_util.c","ucl_test_large_map","tests/test_msgpack.c",365,388
"ucl_object_insert_key","src/ucl_util.c","ucl_test_map","tests/test_msgpack.c",319,362
"ucl_object_frombool","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_frombool","src/ucl_util.c","ucl_test_boolean","tests/test_msgpack.c",303,316
"ucl_object_fromdouble","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_fromdouble","src/ucl_util.c","ucl_test_integer","tests/test_msgpack.c",204,247
"ucl_object_fromint","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_fromint","src/ucl_util.c","ucl_load_handler","src/ucl_util.c",1768,1926
"ucl_object_fromint","src/ucl_util.c","ucl_test_integer","tests/test_msgpack.c",204,247
"ucl_object_fromlstring","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_fromstring","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_fromstring","src/ucl_util.c","ucl_comments_add","src/ucl_util.c",3961,3968
"ucl_object_fromstring_common","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_fromstring_common","src/ucl_util.c","ucl_load_handler","src/ucl_util.c",1768,1926
"ucl_object_fromstring_common","src/ucl_util.c","ucl_save_comment","src/ucl_parser.c",100,115
"ucl_object_fromstring_common","src/ucl_util.c","ucl_object_fromlstring","src/ucl_util.c",3084,3087
"ucl_object_fromstring_common","src/ucl_util.c","ucl_object_fromstring","src/ucl_util.c",3078,3081
"ucl_object_fromstring_common","src/ucl_util.c","ucl_test_large_string","tests/test_msgpack.c",448,462
"ucl_object_fromstring_common","src/ucl_util.c","ucl_test_string","tests/test_msgpack.c",250,300
"ucl_object_string_to_type","src/ucl_util.c","ucl_schema_type_is_allowed","src/ucl_schema.c",605,655
"ucl_object_type_to_string","src/ucl_util.c","ucl_schema_validate","src/ucl_schema.c",929,1066
"ucl_object_type_to_string","src/ucl_util.c","ucl_schema_type_is_allowed","src/ucl_schema.c",605,655
"ucl_object_type_to_string","src/ucl_util.c","ucl_include_file_single","src/ucl_util.c",1085,1419
"ucl_object_type","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_type","src/ucl_util.c","ucl_hash_sort","src/ucl_hash.c",611,634
"ucl_object_type","src/ucl_util.c","ucl_inherit_handler","src/ucl_util.c",1928,1975
"ucl_object_type","src/ucl_util.c","ucl_parser_get_current_stack_object","src/ucl_parser.c",3225,3247
"ucl_object_type","src/ucl_util.c","ucl_include_common","src/ucl_util.c",1519,1653
"ucl_object_type","src/ucl_util.c","ucl_include_file_single","src/ucl_util.c",1085,1419
"ucl_object_copy","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_copy","src/ucl_util.c","ucl_inherit_handler","src/ucl_util.c",1928,1975
"ucl_object_copy","src/ucl_util.c","ucl_set_include_path","src/ucl_parser.c",3180,3199
"ucl_object_copy","src/ucl_util.c","ucl_object_ref","src/ucl_util.c",3591,3614
"ucl_object_copy","src/ucl_util.c","ucl_array_merge","src/ucl_util.c",3193,3228
"ucl_object_copy","src/ucl_util.c","ucl_object_merge","src/ucl_util.c",2551,2653
"ucl_object_new_userdata","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_new_userdata","src/ucl_util.c","ucl_object_new_full","src/ucl_util.c",2992,3024
"ucl_object_new_full","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_parse_null","src/ucl_msgpack.c",1520,1534
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_parse_bool","src/ucl_msgpack.c",1490,1517
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_parse_float","src/ucl_msgpack.c",1448,1487
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_parse_int","src/ucl_msgpack.c",1363,1445
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_parse_string","src/ucl_msgpack.c",1326,1360
"ucl_object_new_full","src/ucl_util.c","ucl_msgpack_consume","src/ucl_msgpack.c",872,1265
"ucl_object_new_full","src/ucl_util.c","ucl_parser_add_chunk_full","src/ucl_parser.c",2974,3095
"ucl_object_new_full","src/ucl_util.c","ucl_parser_get_container","src/ucl_parser.c",1716,1743
"ucl_object_new_full","src/ucl_util.c","ucl_parse_key","src/ucl_parser.c",1376,1585
"ucl_object_new_full","src/ucl_util.c","ucl_parser_add_container","src/ucl_parser.c",663,745
"ucl_object_new_full","src/ucl_util.c","ucl_object_typed_new","src/ucl_util.c",2986,2989
"ucl_object_new_full","src/ucl_util.c","ucl_include_file_single","src/ucl_util.c",1085,1419
"ucl_object_typed_new","src/ucl_util.c","main","tests/test_generate.c",42,317
"ucl_object_typed_new","src/ucl_util.c","main","tests/test_msgpack.c",102,200
"ucl_object_typed_new","src/ucl_util.c","ucl_parse_csexp","src/ucl_sexp.c",60,229
"ucl_object_typed_new","src/ucl_util.c","ucl_parser_new","src/ucl_parser.c",2804,2838
"ucl_object_typed_new","src/ucl_util.c","ucl_parser_append_elt","src/ucl_parser.c",1212,1240
"ucl_object_typed_new","src/ucl_util.c","ucl_object_validate_root_ext","src/ucl_schema.c",1082,1102
"ucl_object_typed_new","src/ucl_util.c","ucl_object_new","src/ucl_util.c",2980,2983
"ucl_object_typed_new","src/ucl_util.c","ucl_include_file_single","src/ucl_util.c",1085,1419
"ucl_object_typed_new","src/ucl_util.c","ucl_test_null","tests/test_msgpack.c",465,468
"ucl_object_typed_new","src/ucl_util.c","ucl_test_large_array","tests/test_msgpack.c",426,445
"ucl_object_typed_new","src/ucl_util.c","ucl_test_array","tests/test_msgpack.c",391,423
"ucl_object_typed_new","src/ucl_util.c","ucl_test_large_map","tests/test_msgpack.c",365,388
"ucl_object_typed_new","src/ucl_util.c","ucl_test_map","tests/test_msgpack.c",319,362
"ucl_object_typed_new","src/ucl_util.c","ucl_test_boolean","tests/test_msgpack.c",303,316
"ucl_object_typed_new","src/ucl_util.c","ucl_test_string","tests/test_msgpack.c",250,300
"ucl_object_typed_new","src/ucl_util.c","ucl_test_integer","tests/test_msgpack.c",204,247
"ucl_object_new","src/ucl_util.c","ucl_object_frombool","src/ucl_util.c",3118,3129
"ucl_object_new","src/ucl_util.c","ucl_object_fromdouble","src/ucl_util.c",3104,3115
"ucl_object_new","src/ucl_util.c","ucl_object_fromint","src/ucl_util.c",3090,3101
"ucl_object_new","src/ucl_util.c","ucl_object_fromstring_common","src/ucl_util.c",2225,2371
"ucl_copy_value_trash","src/ucl_util.c","ucl_parse_csexp","src/ucl_sexp.c",60,229
"ucl_copy_value_trash","src/ucl_util.c","ucl_load_handler","src/ucl_util.c",1768,1926
"ucl_copy_value_trash","src/ucl_util.c","ucl_msgpack_parse_string","src/ucl_msgpack.c",1326,1360
"ucl_copy_value_trash","src/ucl_util.c","ucl_object_tostring_safe","src/ucl_util.c",3507,3524
"ucl_copy_value_trash","src/ucl_util.c","ucl_object_tostring_forced","src/ucl_util.c",3536,3544
"ucl_copy_key_trash","src/ucl_util.c","ucl_load_handler","src/ucl_util.c",1768,1926
"ucl_copy_key_trash","src/ucl_util.c","ucl_msgpack_insert_object","src/ucl_msgpack.c",761,799
"ucl_copy_key_trash","src/ucl_util.c","ucl_object_key","src/ucl_util.c",3575,3578
"ucl_copy_key_trash","src/ucl_util.c","ucl_object_insert_key_common","src/ucl_util.c",2374,2480
"ucl_copy_key_trash","src/ucl_util.c","ucl_include_file_single","src/ucl_util.c",1085,1419
"_utstring_findR","uthash/utstring.h","utstring_findR","uthash/utstring.h",369,407
"_utstring_find","uthash/utstring.h","utstring_find","uthash/utstring.h",323,365
"_utstring_BuildTableR","uthash/utstring.h","utstring_findR","uthash/utstring.h",369,407
"_utstring_BuildTable","uthash/utstring.h","utstring_find","uthash/utstring.h",323,365
"utstring_printf","uthash/utstring.h","ucl_utstring_append_double","src/ucl_emitter_utils.c",229,246
"utstring_printf","uthash/utstring.h","ucl_utstring_append_int","src/ucl_emitter_utils.c",220,226
"utstring_printf","uthash/utstring.h","ucl_state_machine","src/ucl_parser.c",2446,2795
"utstring_printf_va","uthash/utstring.h","ucl_create_err","src/ucl_internal.h",379,392
"utstring_printf_va","uthash/utstring.h","utstring_printf","uthash/utstring.h",150,155
"mum_hash","src/mum.h","ucl_hash_func","src/ucl_hash.c",102,105
"mum_hash","src/mum.h","ucl_parser_register_context_macro","src/ucl_parser.c",2886,2911
"mum_hash","src/mum.h","ucl_parser_register_macro","src/ucl_parser.c",2860,2884
"mum_hash","src/mum.h","ucl_state_machine","src/ucl_parser.c",2446,2795
"mum_hash_finish","src/mum.h","ucl_hash_caseless_func","src/ucl_hash.c",120,178
"mum_hash_finish","src/mum.h","mum_hash64","src/mum.h",415,418
"mum_hash_step","src/mum.h","ucl_hash_caseless_func","src/ucl_hash.c",120,178
"mum_hash_step","src/mum.h","mum_hash64","src/mum.h",415,418
"mum_hash_init","src/mum.h","mum_hash64","src/mum.h",415,418
"_mum_next_factor","src/mum.h","mum_hash_randomize","src/mum.h",375,389
"_mum_hash_default","src/mum.h","mum_hash","src/mum.h",423,438
"_mum_hash_avx2","src/mum.h","mum_hash","src/mum.h",423,438
"_mum_final","src/mum.h","mum_hash_finish","src/mum.h",407,410
"_mum_final","src/mum.h","_mum_hash_default","src/mum.h",338,358
"_mum_final","src/mum.h","_mum_hash_avx2","src/mum.h",309,312
"_mum_hash_aligned","src/mum.h","_mum_hash_default","src/mum.h",338,358
"_mum_hash_aligned","src/mum.h","_mum_hash_avx2","src/mum.h",309,312
"_mum_le32","src/mum.h","_mum_hash_aligned","src/mum.h",232,291
"_mum_le","src/mum.h","_mum_hash_aligned","src/mum.h",232,291
"_mum","src/mum.h","mum_hash_step","src/mum.h",400,403
"_mum","src/mum.h","_mum_final","src/mum.h",295,300
"_mum","src/mum.h","_mum_hash_aligned","src/mum.h",232,291
"ucl_test_character","src/ucl_chartable.h","ucl_elt_string_write_json","src/ucl_emitter_utils.c",79,143
"ucl_test_character","src/ucl_chartable.h","ucl_maybe_parse_number","src/ucl_parser.c",747,1045
"ucl_test_character","src/ucl_chartable.h","ucl_state_machine","src/ucl_parser.c",2446,2795
"ucl_test_character","src/ucl_chartable.h","ucl_parse_macro_value","src/ucl_parser.c",2254,2322
"ucl_test_character","src/ucl_chartable.h","ucl_skip_macro_as_comment","src/ucl_parser.c",2141,2242
"ucl_test_character","src/ucl_chartable.h","ucl_parse_after_value","src/ucl_parser.c",2030,2138
"ucl_test_character","src/ucl_chartable.h","ucl_parse_value","src/ucl_parser.c",1752,2021
"ucl_test_character","src/ucl_chartable.h","ucl_parse_key","src/ucl_parser.c",1376,1585
"ucl_test_character","src/ucl_chartable.h","ucl_lex_json_string","src/ucl_parser.c",1088,1163
"ucl_test_character","src/ucl_chartable.h","ucl_lex_is_atom_end","src/ucl_parser.c",287,290
"ucl_test_character","src/ucl_chartable.h","ucl_object_fromstring_common","src/ucl_util.c",2225,2371
"ucl_test_character","src/ucl_chartable.h","ucl_object_insert_key_common","src/ucl_util.c",2374,2480
"ucl_object_copy_internal","src/ucl_util.c","ucl_object_copy","src/ucl_util.c",3692,3695
"ucl_object_copy_internal","src/ucl_util.c","ucl_object_copy_internal","src/ucl_util.c",3617,3689
"ucl_object_insert_key_common","src/ucl_util.c","ucl_object_insert_key_merged","src/ucl_util.c",2539,2543
"ucl_object_insert_key_common","src/ucl_util.c","ucl_object_replace_key","src/ucl_util.c",2545,2549
"ucl_object_insert_key_common","src/ucl_util.c","ucl_object_insert_key","src/ucl_util.c",2533,2537
"ucl_object_insert_key_common","src/ucl_util.c","ucl_object_insert_key_common","src/ucl_util.c",2374,2480
"ucl_include_common","src/ucl_util.c","ucl_includes_handler","src/ucl_util.c",1679,1685
"ucl_include_common","src/ucl_util.c","ucl_try_include_handler","src/ucl_util.c",1695,1701
"ucl_include_common","src/ucl_util.c","ucl_include_handler","src/ucl_util.c",1663,1669
"ucl_include_file","src/ucl_util.c","ucl_include_common","src/ucl_util.c",1519,1653
"ucl_include_file_single","src/ucl_util.c","ucl_include_file","src/ucl_util.c",1430,1506
"ucl_include_url","src/ucl_util.c","ucl_include_common","src/ucl_util.c",1519,1653
"ucl_object_free_internal","src/ucl_util.c","ucl_object_free","src/ucl_util.c",292,295
"ucl_object_free_internal","src/ucl_util.c","ucl_object_unref","src/ucl_util.c",3697,3709
"ucl_object_free_internal","src/ucl_util.c","ucl_parser_free","src/ucl_util.c",599,662
"ucl_object_free_internal","src/ucl_util.c","ucl_object_dtor_unref_single","src/ucl_util.c",223,235
"ucl_object_dtor_unref_single","src/ucl_util.c","ucl_object_dtor_unref","src/ucl_util.c",238,247
"ucl_object_dtor_free","src/ucl_util.c","ucl_object_dtor_unref","src/ucl_util.c",238,247
"ucl_test_large_string","tests/test_msgpack.c","main","tests/test_msgpack.c",102,200
"ucl_test_large_array","tests/test_msgpack.c","main","tests/test_msgpack.c",102,200
"ucl_test_large_map","tests/test_msgpack.c","main","tests/test_msgpack.c",102,200
"ucl_test_boolean","tests/test_msgpack.c","ucl_test_large_array","tests/test_msgpack.c",426,445
"ucl_test_boolean","tests/test_msgpack.c","ucl_test_large_map","tests/test_msgpack.c",365,388
"random_key","tests/test_msgpack.c","main","tests/test_msgpack.c",102,200
"random_key","tests/test_msgpack.c","ucl_test_large_map","tests/test_msgpack.c",365,388
"random_key","tests/test_msgpack.c","ucl_test_map","tests/test_msgpack.c",319,362
"pcg32_random","tests/test_msgpack.c","main","tests/test_msgpack.c",102,200
"pcg32_random","tests/test_msgpack.c","ucl_test_large_string","tests/test_msgpack.c",448,462
"pcg32_random","tests/test_msgpack.c","ucl_test_array","tests/test_msgpack.c",391,423
"pcg32_random","tests/test_msgpack.c","ucl_test_map","tests/test_msgpack.c",319,362
"pcg32_random","tests/test_msgpack.c","ucl_test_boolean","tests/test_msgpack.c",303,316
"pcg32_random","tests/test_msgpack.c","ucl_test_string","tests/test_msgpack.c",250,300
"pcg32_random","tests/test_msgpack.c","ucl_test_integer","tests/test_msgpack.c",204,247
"pcg32_random","tests/test_msgpack.c","random_key","tests/test_msgpack.c",81,99
"perform_tests","tests/test_schema.c","main","tests/test_schema.c",134,169
"perform_test","tests/test_schema.c","perform_tests","tests/test_schema.c",100,131
"read_stdin","tests/test_schema.c","main","tests/test_schema.c",134,169
"get_ticks","tests/test_speed.c","main","tests/test_speed.c",69,160
